Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
4.226194, 0.3588867, 5.038925,-12.68428,-10.48453
4.237431, 0.3948517, 5.133072,-12.68147,-10.40195
4.248755, 0.3949585, 5.132904,-12.68806,-10.40818
4.259702, 0.3948517, 5.132874,-12.68894,-10.40934
4.270681, 0.3948822, 5.132965,-12.68152,-10.40211
4.282317, 0.3950348, 5.132904,-12.68355,-10.40331
4.292804, 0.3949738, 5.132904,-12.68137,-10.40113
4.303878, 0.3949127, 5.132965,-12.68253,-10.40251
4.315416, 0.3946686, 5.133011,-12.68482,-10.40556
4.326118, 0.3947601, 5.133026,-12.68925,-10.40916
4.337241, 0.3946075, 5.133072,-12.68506,-10.40543
4.34897, 0.3057404, 5.009659,-12.73132,-10.48345
4.359457, 0.3057404, 5.009659,-12.72636,-10.47853
4.370584, 0.3057709, 5.009781,-12.7222,-10.47522
4.381955, 0.3057861, 5.009689,-12.72191,-10.47432
4.393029, 0.3057861, 5.009689,-12.72643,-10.47869
4.403848, 0.3057556, 5.009705,-12.72736,-10.47917
4.415204, 0.3059235, 5.009689,-12.72998,-10.4821
4.426238, 0.3059692, 5.009689,-12.72412,-10.47617
4.437216, 0.3058624, 5.00975,-12.71884,-10.47112
4.448769, 0.3057861, 5.009705,-12.71971,-10.4724
4.459419, 0.2029114, 5.135284,-12.68447,-10.43477
4.471077, 0.2028046, 5.135345,-12.68427,-10.43421
4.481762, 0.2030029, 5.135193,-12.68619,-10.43595
4.492755, 0.2029724, 5.135208,-12.68946,-10.43964
4.505115, 0.2029114, 5.135284,-12.6875,-10.43729
4.515084, 0.2029114, 5.135162,-12.6888,-10.43919
4.526069, 0.2029266, 5.135132,-12.69297,-10.44244
4.537331, 0.2029572, 5.135239,-12.68683,-10.43682
4.548788, 0.2030487, 5.135086,-12.68645,-10.43618
4.559426, 0.2129059, 5.120209,-12.72065,-10.52316
4.570436, 0.2128906, 5.12027,-12.71753,-10.52039
4.581861, 0.2128296, 5.120193,-12.71963,-10.52228
4.59276, 0.2128143, 5.120178,-12.72044,-10.52298
4.603924, 0.2127533, 5.12027,-12.70609,-10.5099
4.615108, 0.2130127, 5.120132,-12.70851,-10.51129
4.626722, 0.213028, 5.120117,-12.71125,-10.51382
4.637152, 0.2129211, 5.120193,-12.71132,-10.51448
4.64853, 0.2131348, 5.120056,-12.71379,-10.51652
4.659491, 0.1813202, 5.095917,-12.80224,-10.50661
4.670456, 0.1811218, 5.095978,-12.80067,-10.5059
4.681685, 0.1811523, 5.095917,-12.81442,-10.51897
4.692749, 0.1811981, 5.095901,-12.81426,-10.51831
4.703926, 0.1811218, 5.095947,-12.80541,-10.50962
4.714925, 0.1810608, 5.096008,-12.81502,-10.51881
4.726055, 0.1810608, 5.095978,-12.81116,-10.51539
4.737316, 0.1810608, 5.096054,-12.80478,-10.50958
4.748334, 0.1811523, 5.095993,-12.80598,-10.51032
4.759403, 0.1811981, 5.096008,-12.8089,-10.51359
4.770514, 0.07794189, 4.991913,-12.73325,-10.32528
4.781926, 0.07814026, 4.991821,-12.733,-10.32418
4.792854, 0.07818604, 4.991821,-12.73902,-10.32984
4.803751, 0.07806396, 4.991852,-12.73734,-10.32885
4.815123, 0.07798767, 4.991928,-12.73782,-10.3294
4.825938, 0.07804871, 4.991913,-12.73749,-10.32873
4.837064, 0.07780457, 4.991959,-12.73837,-10.32991
4.848472, 0.07783508, 4.991867,-12.73482,-10.3264
4.859859, 0.07798767, 4.991898,-12.74152,-10.33284
4.87032, 0.07791138, 4.991989,-12.72979,-10.32123
4.881652, 0.1613464, 4.917923,-12.72816,-10.38746
4.892663, 0.1612396, 4.917877,-12.73185,-10.39052
4.903778, 0.1612091, 4.917953,-12.72535,-10.38434
4.915013, 0.1614075, 4.917908,-12.71805,-10.37713
4.926059, 0.1613464, 4.917877,-12.72203,-10.38097
4.937178, 0.1612854, 4.917969,-12.72239,-10.38195
4.948205, 0.1614227, 4.917923,-12.7276,-10.38654
4.959302, 0.1613007, 4.917908,-12.72694,-10.38632
