Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
66.25711, -19.01731, 18.54012,-9.918349,-10.42851
66.46832, -19.00148, 18.62402,-9.897538,-10.27496
66.67926, -19.0379, 18.60683,-10.02223,-10.3442
66.89027, -19.03617, 18.54787,-9.923418,-10.40005
67.10133, -19.01208, 18.57188,-9.828309,-10.3351
67.30153, -18.97311, 18.70834,-9.930945,-10.09589
67.51226, -19.03226, 18.44656,-9.93124,-10.38314
67.72329, -19.02802, 18.69739,-9.895853,-10.2325
67.92349, -18.91286, 18.56403,-9.745155,-10.38765
68.13438, -18.94543, 18.53873,-9.914289,-10.3807
68.33453, -18.97824, 18.45187,-9.830859,-10.46414
68.5453, -18.98158, 18.51944,-9.927083,-10.40809
68.74535, -18.93224, 18.6826,-9.899902,-10.17778
68.9562, -18.99673, 18.64056,-9.909585,-10.21798
69.16782, -18.88207, 18.58853,-9.887679,-10.31201
69.37827, -18.86479, 18.57106,-9.818121,-10.41101
69.57829, -18.95865, 18.48842,-9.803556,-10.39788
69.78922, -18.94244, 18.63307,-10.05648,-10.20491
70.0004, -18.75461, 18.57045,-9.777953,-10.41865
70.20046, -18.88689, 18.42645,-9.937874,-10.56386
70.41132, -18.84793, 18.47525,-9.725307,-10.50757
70.6223, -18.98525, 18.47153,-9.81069,-10.44255
70.83348, -18.96256, 18.45212,-9.895424,-10.36736
71.03349, -18.97612, 18.5173,-9.988666,-10.31629
71.24437, -18.84885, 18.46451,-9.883208,-10.63177
71.45538, -18.78465, 18.46957,-9.906549,-10.39404
71.66647, -18.82888, 18.54546,-9.784982,-10.36426
71.8666, -19.01313, 18.50345,-9.924959,-10.52351
72.06666, -28.58345, 20.80429,-7.961011,-13.7897
72.27724, -28.41959, 21.04977,-7.995827,-13.48015
72.48862, -28.58019, 21.44991,-7.966003,-13.01115
72.69946, -27.6157, 21.21606,-8.477848,-13.33533
72.91055, -28.50111, 21.07806,-8.054322,-13.48566
73.12157, -27.51488, 21.4127,-8.424057,-13.08758
73.33257, -28.50243, 21.03046,-8.026457,-13.49642
73.54366, -28.5277, 21.34171,-7.988031,-13.12354
73.75196, -28.43491, 21.27499,-8.053176,-13.18665
73.96297, -28.50166, 21.49483,-7.92873,-12.98651
74.1655, -28.53075, 21.42804,-7.983341,-12.96824
74.36549, -28.50481, 21.27344,-7.948462,-13.21372
74.57652, -28.49364, 21.1687,-7.953494,-13.32477
74.78777, -28.50928, 21.03665,-8.037659,-13.47866
74.99855, -28.73664, 20.96516,-7.910623,-13.5538
75.19864, -28.51311, 21.43767,-8.035975,-13.02572
75.40955, -28.6172, 21.42516,-7.89042,-13.02773
75.62069, -28.49326, 21.55952,-7.952072,-12.8363
75.83167, -27.80436, 21.33801,-8.322031,-13.11613
76.0428, -28.67602, 21.31807,-7.853563,-13.12213
76.24301, -28.63121, 21.39931,-7.923341,-13.04675
76.45396, -28.64872, 21.17117,-7.998594,-13.30637
76.66502, -27.66888, 20.78505,-8.463725,-13.75873
76.87573, -28.75266, 21.56792,-7.968895,-12.84599
77.08683, -27.83556, 21.51274,-8.458262,-12.9138
77.28698, -27.7122, 21.44987,-8.411599,-12.95344
77.49772, -27.70601, 21.33633,-8.281436,-13.12272
77.70923, -28.77217, 21.45337,-7.904345,-12.93181
77.91982, -28.72926, 21.41463,-7.933701,-12.99621
78.11983, -28.89642, 21.67892,-7.843316,-12.65212
78.3311, -28.69559, 21.69492,-7.885958,-12.63823
78.54182, -28.76289, 21.10858,-7.986941,-13.36714
78.74182, -28.69193, 21.062,-7.960096,-13.40075
78.94215, -28.79971, 21.40398,-7.915752,-12.95742
79.15277, -28.70898, 21.19856,-8.002439,-13.28662
79.35282, -28.80528, 20.98543,-7.86208,-13.51347
79.56377, -28.66815, 21.02597,-7.930499,-13.49698
79.76404, -28.82429, 21.55316,-7.915688,-12.81804
79.97482, -28.72643, 21.01132,-7.928112,-13.49028
80.18587, -28.77267, 20.70053,-7.949266,-13.89473
80.38591, -28.97036, 21.4782,-7.817921,-12.9407
80.59689, -28.81706, 21.21535,-7.957352,-13.19148
80.80784, -28.8715, 21.3728,-7.888739,-13.05668
81.01907, -28.82967, 21.48625,-7.989104,-12.91683
81.23016, -28.94805, 20.83997,-7.912934,-13.68111
81.44093, -28.95381, 21.3186,-7.856801,-13.11058
81.65208, -28.85809, 21.37936,-7.811014,-13.00912
81.85221, -25.60178, 21.64352,-8.434788,-11.39706
82.063, -0.5233154, 3.959991,-12.82602,-10.33251
82.26331, -0.3513031, 3.940079,-12.70067,-10.43217
82.47408, -0.2180023, 3.954391,-12.56899,-10.43117
82.68505, -0.199173, 4.058792,-12.62252,-10.41306
82.89285, -0.3446655, 4.039581,-12.71209,-10.41038
83.10424, -0.4709167, 4.020493,-12.69452,-10.44458
83.30684, -0.2552643, 4.123077,-12.69086,-10.32175
83.50727, -0.3477173, 4.058884,-12.55539,-10.40683
83.7103, -0.3438416, 4.100021,-12.67752,-10.40067
83.91343, -0.2011566, 4.110504,-12.67055,-10.3956
84.12469, -0.2971344, 4.043457,-12.7399,-10.41556
84.33164, -0.1988373, 4.031586,-12.58877,-10.47021
84.54085, -0.1496582, 4.082794,-12.7498,-10.44131
84.75121, -0.4856873, 4.087036,-12.68309,-10.42461
84.96202, -0.427887, 4.052612,-12.68385,-10.37945
85.17321, -0.1936035, 4.057663,-12.62842,-10.38323
85.37334, -0.401474, 4.100983,-12.75569,-10.37879
85.58413, -0.1199493, 4.128876,-12.59261,-10.37891
85.79502, -0.3471985, 4.091751,-12.73534,-10.47415
86.00632, -0.1837311, 4.123367,-12.70036,-10.47734
86.21722, -0.14534, 4.125732,-12.72509,-10.4263
86.42809, -0.3484497, 4.185059,-12.62662,-10.41461
86.63943, -0.4953918, 4.033691,-12.65272,-10.48802
86.85036, -0.2966614, 4.046402,-12.61373,-10.359
87.06137, -0.07618713, 4.181534,-12.70162,-10.33587
87.2728, -0.3262024, 4.081589,-12.73926,-10.44857
87.48356, -0.3005219, 4.160309,-12.581,-10.38647
87.68945, -0.09890747, 4.133972,-12.61988,-10.40659
